,Unnamed: 0,Player_ID,Player Name,Date,MIN_x,PTS,AST_x,REB_x,STL_x,BLK_x,TOV_x,USG_PCT,FG_PCT,FT_PCT,TS,player_pos_C,player_pos_F,player_pos_G,player_pos_PF,player_pos_SF,Fantasy_Point,PTS_rolling_3,REB_rolling_3,AST_rolling_3,USG_PCT_rolling_3,FG_PCT_rolling_3,FT_PCT_rolling_3,TOV_rolling_3,TS_rolling_3
99,99,200768,Kyle Lowry,2021-03-01,35.17,14.75,8.75,4.92,0.67,0.42,2.83,0.17,0.39,0.68,0.48,False,False,True,False,False,38.02,16.849999999999998,5.546666666666667,7.136666666666668,0.18666666666666668,0.4666666666666666,0.6766666666666667,2.683333333333333,0.5400000000000001
100,100,200768,Kyle Lowry,2021-04-01,35.5,15.0,7.17,5.5,0.67,0.67,2.33,0.17,0.38,0.85,0.46,False,False,True,False,False,38.02,16.183333333333334,5.173333333333333,7.373333333333334,0.17666666666666667,0.4566666666666667,0.6733333333333333,2.4866666666666664,0.5233333333333334
101,101,200768,Kyle Lowry,2021-05-01,41.0,37.0,11.0,2.0,1.0,0.0,1.0,0.18,0.6,0.83,0.7,False,False,True,False,False,66.4,22.25,4.140000000000001,8.973333333333334,0.17333333333333334,0.4566666666666667,0.7866666666666666,2.0533333333333332,0.5466666666666667
102,102,200768,Kyle Lowry,2021-10-01,30.8,8.4,7.2,4.0,1.2,0.4,2.6,0.16,0.34,0.6,0.41,False,False,True,False,False,28.9,20.133333333333333,3.8333333333333335,8.456666666666667,0.17,0.44,0.7599999999999999,1.9766666666666666,0.5233333333333334
103,103,200768,Kyle Lowry,2021-11-01,35.14,14.0,7.93,5.14,1.14,0.29,3.14,0.19,0.44,0.62,0.49,False,False,True,False,False,36.85,19.8,3.7133333333333334,8.71,0.17666666666666667,0.45999999999999996,0.6833333333333332,2.2466666666666666,0.5333333333333334
104,104,200768,Kyle Lowry,2021-12-01,35.46,15.77,8.54,4.23,0.77,0.54,3.46,0.21,0.42,0.7,0.49,False,False,True,False,False,38.31,12.723333333333334,4.456666666666667,7.890000000000001,0.18666666666666668,0.39999999999999997,0.64,3.0666666666666664,0.46333333333333343
105,105,200768,Kyle Lowry,2022-01-01,32.0,11.43,9.29,3.86,1.14,0.29,2.43,0.18,0.34,0.94,0.44,False,False,True,False,False,34.91,13.733333333333334,4.41,8.586666666666666,0.19333333333333333,0.39999999999999997,0.7533333333333333,3.0100000000000002,0.47333333333333344
106,106,200768,Kyle Lowry,2022-02-01,34.78,13.22,6.11,5.33,1.89,0.0,2.33,0.15,0.45,0.56,0.59,False,False,True,False,False,35.84,13.473333333333334,4.473333333333334,7.98,0.18000000000000002,0.4033333333333333,0.7333333333333334,2.7399999999999998,0.5066666666666668
107,107,200768,Kyle Lowry,2022-03-01,32.67,12.58,6.08,3.92,0.58,0.17,1.83,0.15,0.41,0.43,0.55,False,False,True,False,False,30.57,12.409999999999998,4.37,7.16,0.16,0.4000000000000001,0.6433333333333333,2.1966666666666668,0.5266666666666668
108,108,200768,Kyle Lowry,2022-04-01,31.0,17.0,7.67,4.33,1.0,0.0,2.0,0.21,0.58,0.62,0.6,False,False,True,False,False,37.7,14.266666666666666,4.526666666666666,6.620000000000001,0.17,0.48,0.5366666666666667,2.0533333333333332,0.5800000000000002
109,109,200768,Kyle Lowry,2022-10-01,33.86,12.43,5.29,3.71,1.57,0.43,1.86,0.17,0.35,0.77,0.43,False,False,True,False,False,32.03,14.003333333333332,3.986666666666667,6.346666666666668,0.17666666666666667,0.4466666666666666,0.6066666666666667,1.8966666666666665,0.5266666666666667
110,110,200768,Kyle Lowry,2022-11-01,37.67,15.6,6.53,5.33,0.87,0.73,2.87,0.19,0.41,0.83,0.49,False,False,True,False,False,37.63,15.01,4.456666666666667,6.496666666666667,0.18999999999999997,0.4466666666666666,0.7400000000000001,2.243333333333333,0.5066666666666667
111,111,200768,Kyle Lowry,2022-12-01,33.5,11.9,5.2,4.2,1.2,0.2,1.5,0.15,0.41,0.43,0.5,False,False,True,False,False,30.49,13.31,4.413333333333333,5.673333333333335,0.17,0.38999999999999996,0.6766666666666666,2.0766666666666667,0.47333333333333344
112,112,200768,Kyle Lowry,2023-01-01,27.64,7.73,3.91,3.73,1.09,0.09,1.45,0.15,0.41,0.41,0.44,False,False,True,False,False,22.15,11.743333333333334,4.420000000000001,5.213333333333334,0.16333333333333333,0.41,0.5566666666666666,1.9399999999999997,0.4766666666666668
113,113,200768,Kyle Lowry,2023-02-01,24.0,3.0,2.0,1.0,1.0,0.0,0.0,0.13,0.14,0.0,0.2,False,False,True,False,False,11.2,7.543333333333333,2.9766666666666666,3.7033333333333345,0.14333333333333334,0.32,0.27999999999999997,0.9833333333333331,0.3800000000000001
114,114,200768,Kyle Lowry,2023-03-01,24.29,8.43,3.86,3.29,0.71,0.43,1.71,0.15,0.54,0.64,0.63,False,False,True,False,False,22.44,6.386666666666667,2.6733333333333333,3.2566666666666673,0.14333333333333334,0.3633333333333333,0.35000000000000003,1.053333333333333,0.4233333333333335
115,115,200768,Kyle Lowry,2023-04-01,20.5,7.0,5.5,3.0,0.75,0.25,1.0,0.15,0.36,0.45,0.45,False,False,True,False,False,22.6,6.1433333333333335,2.4299999999999997,3.786666666666667,0.14333333333333334,0.3466666666666667,0.36333333333333334,0.903333333333333,0.4266666666666668
116,116,200768,Kyle Lowry,2023-10-01,31.0,6.0,4.5,4.5,1.25,0.5,1.75,0.09,0.35,0.0,0.43,False,False,True,False,False,24.02,7.1433333333333335,3.5966666666666662,4.62,0.13,0.4166666666666667,0.36333333333333334,1.4866666666666664,0.5033333333333335
117,117,200768,Kyle Lowry,2023-11-01,29.0,10.71,4.43,3.86,1.29,0.21,1.29,0.14,0.4,0.3,0.49,False,False,True,False,False,28.27,7.903333333333333,3.7866666666666666,4.8100000000000005,0.12666666666666668,0.36999999999999994,0.24999999999999997,1.3466666666666665,0.4566666666666668
118,118,200768,Kyle Lowry,2023-12-01,29.2,8.9,3.5,3.2,0.8,0.5,1.4,0.12,0.45,0.54,0.53,False,False,True,False,False,22.89,8.536666666666667,3.8533333333333335,4.1433333333333335,0.11666666666666665,0.39999999999999997,0.27999999999999997,1.4799999999999998,0.48333333333333345
119,119,200768,Kyle Lowry,2024-01-01,24.11,4.44,3.56,2.78,0.89,0.56,1.56,0.14,0.32,0.28,0.31,False,False,True,False,False,17.22,8.016666666666667,3.28,3.8300000000000005,0.13333333333333333,0.38999999999999996,0.3733333333333333,1.4166666666666663,0.4433333333333335
120,120,200768,Kyle Lowry,2024-02-01,23.0,5.67,4.0,2.67,1.33,0.0,1.33,0.1,0.52,0.33,0.56,False,False,True,False,False,18.87,6.336666666666667,2.8833333333333333,3.6866666666666674,0.12000000000000001,0.43,0.3833333333333333,1.4299999999999997,0.4666666666666668
121,121,200768,Kyle Lowry,2024-03-01,30.2,9.33,4.93,2.8,0.93,0.33,1.47,0.14,0.39,0.55,0.48,False,False,True,False,False,25.03,6.4799999999999995,2.75,4.163333333333334,0.12666666666666668,0.41,0.38666666666666666,1.4533333333333331,0.4500000000000002
122,122,200768,Kyle Lowry,2024-04-01,26.0,5.4,4.0,3.0,0.4,0.2,1.2,0.08,0.57,0.3,0.53,False,False,True,False,False,17.4,6.8,2.823333333333333,4.3100000000000005,0.10666666666666667,0.49333333333333335,0.3933333333333333,1.333333333333333,0.5233333333333334
123,123,200782,P.J. Tucker,2018-10-01,35.67,9.0,1.5,5.17,2.33,0.83,0.83,0.1,0.42,0.12,0.47,False,True,False,False,False,28.7,9.0,5.17,1.5,0.1,0.42,0.12,0.83,0.47
124,124,200782,P.J. Tucker,2018-11-01,35.53,7.73,1.0,6.53,0.93,0.27,1.0,0.08,0.5,0.23,0.58,False,True,False,False,False,22.11,8.365,5.85,1.25,0.09,0.45999999999999996,0.175,0.915,0.5249999999999999
125,125,200782,P.J. Tucker,2018-12-01,34.4,7.8,0.93,7.07,0.93,0.2,0.73,0.09,0.35,0.24,0.44,False,True,False,False,False,22.45,8.176666666666668,6.256666666666667,1.1433333333333333,0.09000000000000001,0.42333333333333334,0.19666666666666666,0.8533333333333334,0.49666666666666665
126,126,200782,P.J. Tucker,2019-01-01,36.57,8.64,1.71,5.36,2.36,0.71,1.0,0.08,0.36,0.25,0.43,False,True,False,False,False,28.14,8.056666666666667,6.32,1.2133333333333334,0.08333333333333333,0.4033333333333333,0.24,0.91,0.48333333333333334
127,127,200782,P.J. Tucker,2019-02-01,33.25,6.25,1.17,5.83,2.25,0.5,0.58,0.08,0.39,0.17,0.49,False,True,False,False,False,24.54,7.5633333333333335,6.086666666666666,1.27,0.08333333333333333,0.3666666666666667,0.22,0.77,0.4533333333333333
128,128,200782,P.J. Tucker,2019-03-01,33.27,5.2,1.13,5.4,1.6,0.47,0.6,0.07,0.37,0.0,0.49,False,True,False,False,False,20.88,6.696666666666666,5.53,1.3366666666666667,0.07666666666666667,0.37333333333333335,0.14,0.7266666666666666,0.47000000000000003
129,129,200782,P.J. Tucker,2019-04-01,26.0,8.0,0.6,3.6,1.2,0.8,0.4,0.12,0.31,0.4,0.4,False,True,False,False,False,21.02,6.483333333333333,4.943333333333333,0.9666666666666667,0.09000000000000001,0.3566666666666667,0.19000000000000003,0.5266666666666667,0.45999999999999996
130,130,200782,P.J. Tucker,2019-10-01,35.5,14.75,2.0,6.5,1.5,0.5,1.0,0.1,0.59,0.5,0.72,False,True,False,False,False,34.3,9.316666666666666,5.166666666666667,1.2433333333333334,0.09666666666666666,0.42333333333333334,0.3,0.6666666666666666,0.5366666666666666
131,131,200782,P.J. Tucker,2019-11-01,34.4,8.4,1.27,6.0,1.4,0.47,0.93,0.07,0.47,0.27,0.52,False,True,False,False,False,24.17,10.383333333333333,5.366666666666667,1.29,0.09666666666666666,0.4566666666666667,0.38999999999999996,0.7766666666666667,0.5466666666666667
132,132,200782,P.J. Tucker,2019-12-01,37.73,7.6,1.47,8.87,0.93,0.4,1.2,0.08,0.39,0.22,0.45,False,True,False,False,False,25.31,10.25,7.123333333333332,1.58,0.08333333333333333,0.48333333333333334,0.33,1.0433333333333332,0.5633333333333334
133,133,200782,P.J. Tucker,2020-01-01,32.64,4.29,2.21,6.5,1.07,0.43,1.29,0.06,0.23,0.36,0.31,False,True,False,False,False,20.12,6.763333333333333,7.123333333333332,1.6500000000000001,0.07,0.36333333333333334,0.2833333333333333,1.14,0.4266666666666667
134,134,200782,P.J. Tucker,2020-02-01,32.73,7.36,1.18,6.09,0.82,0.73,0.73,0.07,0.42,0.09,0.53,False,True,False,False,False,22.63,6.416666666666667,7.153333333333333,1.62,0.07,0.3466666666666667,0.2233333333333333,1.0733333333333333,0.43
135,135,200782,P.J. Tucker,2020-03-01,32.6,3.2,1.6,6.8,1.0,0.4,1.0,0.05,0.28,0.0,0.34,False,True,False,False,False,18.26,4.95,6.463333333333334,1.6633333333333333,0.06,0.31000000000000005,0.15,1.0066666666666668,0.39333333333333337
136,136,200782,P.J. Tucker,2020-07-01,40.0,7.0,3.0,4.0,1.0,1.0,0.0,0.03,0.67,0.5,0.64,False,True,False,False,False,24.3,5.853333333333334,5.63,1.9266666666666667,0.05000000000000001,0.4566666666666667,0.19666666666666666,0.5766666666666668,0.5033333333333333
137,137,200782,P.J. Tucker,2020-08-01,32.14,5.29,1.57,4.43,0.86,0.57,0.71,0.09,0.25,0.07,0.34,False,True,False,False,False,18.31,5.163333333333333,5.076666666666667,2.056666666666667,0.056666666666666664,0.4000000000000001,0.19000000000000003,0.5700000000000001,0.44
138,138,200782,P.J. Tucker,2020-12-01,34.0,5.33,1.67,6.67,2.0,1.0,1.33,0.07,0.35,0.0,0.43,False,True,False,False,False,25.5,5.873333333333332,5.033333333333332,2.08,0.06333333333333334,0.42333333333333334,0.19000000000000003,0.68,0.47
139,139,200782,P.J. Tucker,2021-01-01,30.53,5.33,1.2,4.13,0.73,0.73,1.07,0.08,0.4,0.37,0.43,False,True,False,False,False,16.89,5.316666666666666,5.076666666666666,1.4799999999999998,0.08,0.3333333333333333,0.14666666666666667,1.0366666666666668,0.39999999999999997
140,140,200782,P.J. Tucker,2021-02-01,27.42,3.17,1.5,4.92,0.75,0.25,1.0,0.1,0.16,0.25,0.22,False,True,False,False,False,14.48,4.61,5.24,1.4566666666666663,0.08333333333333333,0.3033333333333334,0.20666666666666667,1.1333333333333335,0.35999999999999993
141,141,200782,P.J. Tucker,2021-03-01,22.8,2.0,1.0,2.6,0.6,0.6,0.2,0.06,0.2,0.2,0.22,False,True,False,False,False,10.52,3.5,3.8833333333333333,1.2333333333333332,0.08,0.25333333333333335,0.2733333333333334,0.7566666666666668,0.29
142,142,200782,P.J. Tucker,2021-04-01,20.89,3.56,0.44,3.67,0.67,0.0,0.33,0.06,0.41,0.0,0.46,False,True,False,False,False,11.34,2.91,3.73,0.98,0.07333333333333332,0.2566666666666667,0.15,0.5100000000000001,0.3
143,143,200782,P.J. Tucker,2021-05-01,20.5,2.12,1.38,2.12,0.5,0.0,0.5,0.05,0.32,0.19,0.38,False,True,False,False,False,8.49,2.56,2.796666666666667,0.94,0.056666666666666664,0.31000000000000005,0.13,0.34333333333333343,0.35333333333333333
144,144,200782,P.J. Tucker,2021-10-01,26.67,5.0,1.33,5.33,0.33,0.0,0.33,0.08,0.35,0.11,0.39,False,True,False,False,False,15.23,3.56,3.706666666666667,1.05,0.06333333333333334,0.36000000000000004,0.09999999999999999,0.38666666666666677,0.41
145,145,200782,P.J. Tucker,2021-11-01,28.47,7.6,1.73,6.07,0.6,0.33,1.0,0.1,0.55,0.23,0.57,False,True,False,False,False,20.91,4.906666666666666,4.506666666666667,1.4799999999999998,0.07666666666666667,0.40666666666666673,0.17666666666666667,0.6100000000000001,0.4466666666666666
146,146,200782,P.J. Tucker,2021-12-01,28.8,10.0,3.2,5.0,1.1,0.5,1.2,0.14,0.45,0.28,0.5,False,True,False,False,False,26.7,7.533333333333334,5.466666666666666,2.0866666666666664,0.10666666666666667,0.45,0.2066666666666667,0.8433333333333334,0.48666666666666664
147,147,200782,P.J. Tucker,2022-01-01,29.08,10.46,2.23,5.08,1.08,0.08,1.08,0.14,0.49,0.28,0.55,False,True,False,False,False,24.75,9.353333333333333,5.383333333333333,2.3866666666666667,0.12666666666666668,0.49666666666666676,0.26333333333333336,1.0933333333333335,0.5399999999999999
148,148,200782,P.J. Tucker,2022-02-01,28.55,6.82,1.91,5.09,0.64,0.09,0.91,0.1,0.55,0.24,0.55,False,True,False,False,False,18.34,9.093333333333334,5.056666666666667,2.4466666666666668,0.12666666666666668,0.49666666666666676,0.26666666666666666,1.0633333333333335,0.5333333333333333
149,149,200782,P.J. Tucker,2022-03-01,26.36,5.21,2.07,5.5,0.93,0.21,0.86,0.11,0.43,0.18,0.42,False,True,False,False,False,18.28,7.496666666666666,5.223333333333334,2.07,0.11666666666666668,0.49000000000000005,0.23333333333333336,0.9500000000000002,0.5066666666666667
150,150,200782,P.J. Tucker,2022-04-01,24.5,5.5,2.0,7.5,1.0,0.0,0.5,0.09,0.71,0.5,0.53,False,True,False,False,False,20.75,5.843333333333334,6.03,1.9933333333333332,0.09999999999999999,0.5633333333333334,0.30666666666666664,0.7566666666666668,0.5
151,151,200782,P.J. Tucker,2022-10-01,28.75,6.38,0.62,4.5,0.62,0.5,1.25,0.09,0.64,0.12,0.71,False,True,False,False,False,16.59,5.696666666666666,5.833333333333333,1.5633333333333332,0.09666666666666666,0.5933333333333334,0.26666666666666666,0.8700000000000001,0.5533333333333333
152,152,200782,P.J. Tucker,2022-11-01,28.07,1.86,1.14,4.07,0.57,0.21,0.93,0.05,0.32,0.04,0.31,False,True,False,False,False,10.71,4.579999999999999,5.3566666666666665,1.2533333333333332,0.07666666666666667,0.5566666666666668,0.22,0.8933333333333334,0.5166666666666667
153,153,200782,P.J. Tucker,2022-12-01,27.5,3.42,0.67,4.42,0.58,0.25,0.5,0.06,0.35,0.29,0.4,False,True,False,False,False,12.63,3.8866666666666667,4.33,0.8099999999999999,0.06666666666666667,0.43666666666666676,0.15,0.8933333333333334,0.47333333333333333
154,154,200782,P.J. Tucker,2023-01-01,22.08,2.54,0.85,3.38,0.31,0.15,0.31,0.06,0.3,0.15,0.34,False,True,False,False,False,9.64,2.606666666666667,3.956666666666667,0.8866666666666666,0.056666666666666664,0.3233333333333334,0.16,0.5800000000000001,0.35000000000000003
155,155,200782,P.J. Tucker,2023-02-01,25.09,5.36,0.55,4.45,0.45,0.09,0.45,0.07,0.53,0.14,0.59,False,True,False,False,False,14.21,3.7733333333333334,4.083333333333333,0.6900000000000001,0.06333333333333334,0.39333333333333337,0.19333333333333336,0.4200000000000001,0.44333333333333336
156,156,200782,P.J. Tucker,2023-03-01,23.43,2.71,0.79,3.5,0.71,0.14,0.29,0.07,0.32,0.0,0.33,False,True,False,False,False,11.09,3.5366666666666666,3.776666666666667,0.7300000000000001,0.06666666666666667,0.38333333333333347,0.09666666666666668,0.3500000000000001,0.42
157,157,200782,P.J. Tucker,2023-04-01,24.33,6.0,1.0,2.33,0.0,0.0,0.67,0.09,0.57,0.0,0.63,False,True,False,False,False,11.3,4.69,3.426666666666667,0.7799999999999999,0.07666666666666667,0.4733333333333334,0.04666666666666669,0.47000000000000003,0.5166666666666667
158,158,200782,P.J. Tucker,2023-10-01,22.33,2.0,0.0,4.67,1.0,0.67,0.67,0.04,0.5,0.0,0.55,False,True,False,False,False,12.93,3.5700000000000003,3.5,0.5966666666666667,0.06666666666666667,0.4633333333333334,0.0,0.5433333333333334,0.5033333333333334
159,159,200782,P.J. Tucker,2023-11-01,14.42,1.17,0.67,2.42,0.5,0.08,0.17,0.04,0.12,0.17,0.17,False,True,False,False,False,6.98,3.056666666666666,3.14,0.5566666666666666,0.056666666666666664,0.39666666666666667,0.05666666666666669,0.5033333333333334,0.45
160,160,200782,P.J. Tucker,2024-02-01,10.0,0.0,0.0,1.67,0.0,0.0,0.33,0.04,0.0,0.0,0.0,False,True,False,False,False,1.83,1.0566666666666666,2.92,0.22333333333333336,0.04,0.20666666666666675,0.05666666666666669,0.3900000000000001,0.24000000000000007
161,161,200782,P.J. Tucker,2024-03-01,17.14,2.71,0.57,3.29,0.57,0.57,0.43,0.09,0.26,0.0,0.33,False,True,False,False,False,11.44,1.2933333333333332,2.46,0.41333333333333333,0.056666666666666664,0.12666666666666673,0.05666666666666669,0.31000000000000005,0.1666666666666667
162,162,200782,P.J. Tucker,2024-04-01,16.17,2.17,0.67,2.33,0.5,0.0,0.0,0.04,0.22,0.0,0.26,False,True,False,False,False,7.97,1.6266666666666667,2.43,0.41333333333333333,0.05666666666666667,0.16000000000000006,0.0,0.2533333333333334,0.19666666666666668
163,163,201142,Kevin Durant,2018-10-01,35.33,27.78,6.22,7.11,1.0,0.67,2.56,0.24,0.56,0.93,0.57,False,True,False,False,False,50.92,27.78,7.11,6.22,0.24,0.56,0.93,2.56,0.57
164,164,201142,Kevin Durant,2018-11-01,36.07,31.64,6.07,8.43,0.86,1.36,3.79,0.25,0.49,0.93,0.5,False,True,False,False,False,57.11,29.71,7.77,6.145,0.245,0.525,0.93,3.175,0.5349999999999999
165,165,201142,Kevin Durant,2018-12-01,35.8,26.07,6.2,6.93,0.73,0.87,3.67,0.25,0.49,0.88,0.52,False,True,False,False,False,48.92,28.49666666666667,7.489999999999999,6.163333333333334,0.24666666666666667,0.5133333333333333,0.9133333333333334,3.34,0.5299999999999999
166,166,201142,Kevin Durant,2019-01-01,34.92,25.0,5.08,6.08,0.85,1.54,2.69,0.25,0.52,0.84,0.53,False,True,False,False,False,47.79,27.570000000000004,7.146666666666666,5.783333333333334,0.25,0.5,0.8833333333333333,3.383333333333333,0.5166666666666667
167,167,201142,Kevin Durant,2019-02-01,35.5,27.0,5.2,5.8,0.4,1.5,1.8,0.24,0.58,0.84,0.57,False,True,False,False,False,48.56,26.02333333333333,6.27,5.493333333333333,0.24666666666666667,0.5299999999999999,0.8533333333333334,2.72,0.54
168,168,201142,Kevin Durant,2019-03-01,33.42,21.67,5.83,4.67,0.67,0.58,2.67,0.22,0.6,0.74,0.59,False,True,False,False,False,39.6,24.55666666666667,5.516666666666667,5.37,0.23666666666666666,0.5666666666666667,0.8066666666666666,2.3866666666666667,0.5633333333333334
169,169,201142,Kevin Durant,2019-04-01,26.6,17.6,7.0,3.6,0.6,0.8,1.8,0.2,0.69,0.75,0.67,False,True,False,False,False,37.12,22.090000000000003,4.69,6.010000000000001,0.22,0.6233333333333333,0.7766666666666667,2.09,0.61
170,170,201142,Kevin Durant,2020-12-01,32.25,28.25,4.75,5.75,1.5,0.75,2.5,0.29,0.53,0.89,0.54,False,True,False,False,False,50.52,22.50666666666667,4.673333333333333,5.86,0.23666666666666666,0.6066666666666667,0.7933333333333333,2.3233333333333333,0.6
171,171,201142,Kevin Durant,2021-01-01,38.33,31.83,5.83,8.0,0.58,1.67,3.75,0.31,0.52,0.87,0.54,False,True,False,False,False,57.97,25.893333333333334,5.783333333333334,5.859999999999999,0.26666666666666666,0.58,0.8366666666666666,2.6833333333333336,0.5833333333333334
172,172,201142,Kevin Durant,2021-02-01,30.0,18.67,3.67,6.67,0.33,1.33,4.0,0.26,0.55,0.75,0.52,False,True,False,False,False,36.17,26.25,6.8066666666666675,4.75,0.2866666666666666,0.5333333333333333,0.8366666666666666,3.4166666666666665,0.5333333333333333
173,173,201142,Kevin Durant,2021-04-01,25.12,24.38,5.38,5.12,0.62,0.88,3.5,0.33,0.73,0.84,0.67,False,True,False,False,False,43.71,24.959999999999997,6.596666666666667,4.96,0.3,0.6,0.82,3.75,0.5766666666666667
174,174,201142,Kevin Durant,2021-05-01,34.62,24.62,6.5,8.38,0.75,1.38,3.12,0.28,0.51,0.87,0.51,False,True,False,False,False,51.36,22.55666666666667,6.723333333333334,5.183333333333334,0.29000000000000004,0.5966666666666667,0.82,3.5400000000000005,0.5666666666666668
175,175,201142,Kevin Durant,2021-10-01,34.14,27.71,5.29,8.86,0.86,0.86,3.14,0.31,0.6,0.79,0.57,False,True,False,False,False,51.41,25.570000000000004,7.453333333333333,5.723333333333333,0.3066666666666667,0.6133333333333333,0.8333333333333334,3.2533333333333334,0.5833333333333334
176,176,201142,Kevin Durant,2021-11-01,36.69,29.0,5.69,6.77,0.62,0.54,2.92,0.27,0.54,0.88,0.54,False,True,False,False,False,49.66,27.110000000000003,8.003333333333332,5.826666666666667,0.2866666666666667,0.5499999999999999,0.8466666666666667,3.06,0.54
177,177,201142,Kevin Durant,2021-12-01,40.12,33.12,6.38,8.62,0.38,1.38,3.88,0.32,0.5,0.92,0.51,False,True,False,False,False,58.35,29.94333333333333,8.083333333333334,5.786666666666666,0.3,0.5466666666666667,0.8633333333333333,3.313333333333333,0.5399999999999999
178,178,201142,Kevin Durant,2022-01-01,34.38,27.12,5.62,6.0,1.38,1.25,2.0,0.29,0.52,0.95,0.53,False,True,False,False,False,51.39,29.746666666666666,7.13,5.896666666666667,0.2933333333333334,0.52,0.9166666666666666,2.933333333333333,0.5266666666666667
